loss: 1.1165:   0%|          | 0/30000 [00:03<?, ?it/s]
loss: 0.0370:  20%|██        | 6100/30000 [7:52:20<4:23:22,  1.51it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0370:  20%|██        | 6100/30000 [7:52:20<4:23:22,  1.51it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0407:  21%|██        | 6200/30000 [7:53:23<3:58:50,  1.66it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0352:  21%|██        | 6200/30000 [7:53:23<3:58:50,  1.66it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0352:  21%|██        | 6200/30000 [7:53:23<3:58:50,  1.66it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0115:  21%|██        | 6300/30000 [7:54:25<3:01:19,  2.18it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0356:  21%|██        | 6300/30000 [7:54:26<3:01:19,  2.18it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0356:  21%|██        | 6300/30000 [7:54:26<3:01:19,  2.18it/s, GPU:  95% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0386:  21%|██▏       | 6400/30000 [7:55:29<4:36:20,  1.42it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0370:  21%|██▏       | 6400/30000 [7:55:29<4:36:20,  1.42it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0370:  21%|██▏       | 6400/30000 [7:55:29<4:36:20,  1.42it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0377:  22%|██▏       | 6500/30000 [7:56:32<4:08:36,  1.58it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0326:  22%|██▏       | 6500/30000 [7:56:32<4:08:36,  1.58it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0326:  22%|██▏       | 6500/30000 [7:56:32<4:08:36,  1.58it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0385:  22%|██▏       | 6600/30000 [7:57:35<3:51:29,  1.68it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0186:  22%|██▏       | 6600/30000 [7:57:35<3:51:29,  1.68it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0186:  22%|██▏       | 6600/30000 [7:57:35<3:51:29,  1.68it/s, GPU:  91% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0396:  22%|██▏       | 6700/30000 [7:58:38<4:53:57,  1.32it/s, GPU:  88% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0343:  22%|██▏       | 6700/30000 [7:58:38<4:53:57,  1.32it/s, GPU:  88% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0343:  22%|██▏       | 6700/30000 [7:58:38<4:53:57,  1.32it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0336:  23%|██▎       | 6800/30000 [7:59:41<4:13:42,  1.52it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0376:  23%|██▎       | 6800/30000 [7:59:41<4:13:42,  1.52it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0376:  23%|██▎       | 6800/30000 [7:59:41<4:13:42,  1.52it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0318:  23%|██▎       | 6900/30000 [8:00:43<3:49:56,  1.67it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0303:  23%|██▎       | 6900/30000 [8:00:44<3:49:56,  1.67it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0303:  23%|██▎       | 6900/30000 [8:00:44<3:49:56,  1.67it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0213:  23%|██▎       | 7000/30000 [8:01:46<2:54:29,  2.20it/s, GPU:  95% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0381:  23%|██▎       | 7000/30000 [8:01:47<2:54:29,  2.20it/s, GPU:  95% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0381:  23%|██▎       | 7000/30000 [8:01:47<2:54:29,  2.20it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0349:  24%|██▎       | 7100/30000 [8:02:49<4:22:47,  1.45it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0371:  24%|██▎       | 7100/30000 [8:02:50<4:22:47,  1.45it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0371:  24%|██▎       | 7100/30000 [8:02:50<4:22:47,  1.45it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0361:  24%|██▍       | 7200/30000 [8:03:52<4:00:23,  1.58it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0357:  24%|██▍       | 7200/30000 [8:03:52<4:00:23,  1.58it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0357:  24%|██▍       | 7200/30000 [8:03:52<4:00:23,  1.58it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0318:  24%|██▍       | 7300/30000 [8:04:54<3:40:36,  1.71it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0388:  24%|██▍       | 7300/30000 [8:04:55<3:40:36,  1.71it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0388:  24%|██▍       | 7300/30000 [8:04:55<3:40:36,  1.71it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0333:  25%|██▍       | 7400/30000 [8:05:59<4:54:03,  1.28it/s, GPU:  97% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0324:  25%|██▍       | 7400/30000 [8:05:59<4:54:03,  1.28it/s, GPU:  97% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0324:  25%|██▍       | 7400/30000 [8:05:59<4:54:03,  1.28it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0338:  25%|██▌       | 7500/30000 [8:07:01<4:07:54,  1.51it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0343:  25%|██▌       | 7500/30000 [8:07:02<4:07:54,  1.51it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0343:  25%|██▌       | 7500/30000 [8:07:02<4:07:54,  1.51it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0367:  25%|██▌       | 7600/30000 [8:08:03<3:43:32,  1.67it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0362:  25%|██▌       | 7600/30000 [8:08:04<3:43:32,  1.67it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0362:  25%|██▌       | 7600/30000 [8:08:04<3:43:32,  1.67it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0027:  26%|██▌       | 7700/30000 [8:09:06<2:51:48,  2.16it/s, GPU:  75% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0361:  26%|██▌       | 7700/30000 [8:09:08<2:51:48,  2.16it/s, GPU:  75% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0361:  26%|██▌       | 7700/30000 [8:09:08<2:51:48,  2.16it/s, GPU:  72% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0335:  26%|██▌       | 7800/30000 [8:10:10<4:18:00,  1.43it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0328:  26%|██▌       | 7800/30000 [8:10:10<4:18:00,  1.43it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0328:  26%|██▌       | 7800/30000 [8:10:10<4:18:00,  1.43it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0354:  26%|██▋       | 7900/30000 [8:11:13<3:51:43,  1.59it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0387:  26%|██▋       | 7900/30000 [8:11:13<3:51:43,  1.59it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0387:  26%|██▋       | 7900/30000 [8:11:13<3:51:43,  1.59it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0362:  27%|██▋       | 8000/30000 [10:27:56<14927:37:40, 2442.70s/it, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0257:  27%|██▋       | 8000/30000 [10:27:56<14927:37:40, 2442.70s/it, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0257:  27%|██▋       | 8000/30000 [10:27:56<14927:37:40, 2442.70s/it, GPU:   0% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0340:  27%|██▋       | 8100/30000 [10:28:59<4:26:50,  1.37it/s, GPU:  62% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0356:  27%|██▋       | 8100/30000 [10:29:00<4:26:50,  1.37it/s, GPU:  62% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0356:  27%|██▋       | 8100/30000 [10:29:00<4:26:50,  1.37it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0345:  27%|██▋       | 8200/30000 [10:30:02<3:58:05,  1.53it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0324:  27%|██▋       | 8200/30000 [10:30:03<3:58:05,  1.53it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0324:  27%|██▋       | 8200/30000 [10:30:03<3:58:05,  1.53it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0300:  28%|██▊       | 8300/30000 [10:31:05<3:40:19,  1.64it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0291:  28%|██▊       | 8300/30000 [10:31:06<3:40:19,  1.64it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0291:  28%|██▊       | 8300/30000 [10:31:06<3:40:19,  1.64it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0626:  28%|██▊       | 8400/30000 [10:32:08<2:45:55,  2.17it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0342:  28%|██▊       | 8400/30000 [10:32:09<2:45:55,  2.17it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0342:  28%|██▊       | 8400/30000 [10:32:09<2:45:55,  2.17it/s, GPU:  75% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0338:  28%|██▊       | 8500/30000 [10:33:12<4:13:35,  1.41it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0288:  28%|██▊       | 8500/30000 [10:33:12<4:13:35,  1.41it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0288:  28%|██▊       | 8500/30000 [10:33:12<4:13:35,  1.41it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0331:  29%|██▊       | 8600/30000 [10:34:15<3:44:32,  1.59it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0345:  29%|██▊       | 8600/30000 [10:34:15<3:44:32,  1.59it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0345:  29%|██▊       | 8600/30000 [10:34:15<3:44:32,  1.59it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0315:  29%|██▉       | 8700/30000 [10:35:17<3:29:25,  1.70it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0078:  29%|██▉       | 8700/30000 [10:35:17<3:29:25,  1.70it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0078:  29%|██▉       | 8700/30000 [10:35:17<3:29:25,  1.70it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0286:  29%|██▉       | 8800/30000 [10:36:21<4:19:53,  1.36it/s, GPU:  89% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0299:  29%|██▉       | 8800/30000 [10:36:21<4:19:53,  1.36it/s, GPU:  89% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0299:  29%|██▉       | 8800/30000 [10:36:21<4:19:53,  1.36it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0355:  30%|██▉       | 8900/30000 [10:37:23<3:50:21,  1.53it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0317:  30%|██▉       | 8900/30000 [10:37:23<3:50:21,  1.53it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0317:  30%|██▉       | 8900/30000 [10:37:23<3:50:21,  1.53it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0321:  30%|███       | 9000/30000 [10:38:25<3:28:49,  1.68it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0365:  30%|███       | 9000/30000 [10:38:26<3:28:49,  1.68it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0365:  30%|███       | 9000/30000 [10:38:26<3:28:49,  1.68it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0170:  30%|███       | 9100/30000 [10:39:28<2:40:15,  2.17it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0325:  30%|███       | 9100/30000 [10:39:29<2:40:15,  2.17it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0325:  30%|███       | 9100/30000 [10:39:29<2:40:15,  2.17it/s, GPU:  25% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0334:  31%|███       | 9200/30000 [10:40:31<4:03:20,  1.42it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0340:  31%|███       | 9200/30000 [10:40:32<4:03:20,  1.42it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0340:  31%|███       | 9200/30000 [10:40:32<4:03:20,  1.42it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0315:  31%|███       | 9300/30000 [10:41:34<3:33:41,  1.61it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0349:  31%|███       | 9300/30000 [10:41:35<3:33:41,  1.61it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0349:  31%|███       | 9300/30000 [10:41:35<3:33:41,  1.61it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0293:  31%|███▏      | 9400/30000 [10:42:37<3:21:31,  1.70it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0076:  31%|███▏      | 9400/30000 [10:42:37<3:21:31,  1.70it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0076:  31%|███▏      | 9400/30000 [10:42:37<3:21:31,  1.70it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0348:  32%|███▏      | 9500/30000 [10:43:41<4:26:37,  1.28it/s, GPU:  97% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0303:  32%|███▏      | 9500/30000 [10:43:41<4:26:37,  1.28it/s, GPU:  97% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0303:  32%|███▏      | 9500/30000 [10:43:41<4:26:37,  1.28it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0342:  32%|███▏      | 9600/30000 [10:44:44<3:46:50,  1.50it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0324:  32%|███▏      | 9600/30000 [10:44:44<3:46:50,  1.50it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0324:  32%|███▏      | 9600/30000 [10:44:44<3:46:50,  1.50it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0305:  32%|███▏      | 9700/30000 [10:45:47<3:25:40,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0357:  32%|███▏      | 9700/30000 [10:45:47<3:25:40,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0357:  32%|███▏      | 9700/30000 [10:45:47<3:25:40,  1.65it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0489:  33%|███▎      | 9800/30000 [10:46:49<2:35:32,  2.16it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0291:  33%|███▎      | 9800/30000 [10:46:51<2:35:32,  2.16it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0291:  33%|███▎      | 9800/30000 [10:46:51<2:35:32,  2.16it/s, GPU:  46% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0330:  33%|███▎      | 9900/30000 [10:47:54<4:00:09,  1.39it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0377:  33%|███▎      | 9900/30000 [10:47:54<4:00:09,  1.39it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0377:  33%|███▎      | 9900/30000 [10:47:54<4:00:09,  1.39it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0336:  33%|███▎      | 10000/30000 [13:04:42<13577:51:05, 2444.01s/it, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0319:  33%|███▎      | 10000/30000 [13:04:42<13577:51:05, 2444.01s/it, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0319:  33%|███▎      | 10000/30000 [13:04:42<13577:51:05, 2444.01s/it, GPU:  81% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0305:  34%|███▎      | 10100/30000 [13:05:46<3:17:41,  1.68it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0253:  34%|███▎      | 10100/30000 [13:05:46<3:17:41,  1.68it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0253:  34%|███▎      | 10100/30000 [13:05:46<3:17:41,  1.68it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0338:  34%|███▍      | 10200/30000 [13:06:50<4:22:13,  1.26it/s, GPU:  95% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0299:  34%|███▍      | 10200/30000 [13:06:51<4:22:13,  1.26it/s, GPU:  95% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0299:  34%|███▍      | 10200/30000 [13:06:51<4:22:13,  1.26it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0339:  34%|███▍      | 10300/30000 [13:07:54<3:42:02,  1.48it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0285:  34%|███▍      | 10300/30000 [13:07:54<3:42:02,  1.48it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0285:  34%|███▍      | 10300/30000 [13:07:54<3:42:02,  1.48it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0346:  35%|███▍      | 10400/30000 [13:08:57<3:18:19,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0242:  35%|███▍      | 10400/30000 [13:08:57<3:18:19,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0242:  35%|███▍      | 10400/30000 [13:08:57<3:18:19,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0227:  35%|███▌      | 10500/30000 [13:10:01<2:32:35,  2.13it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0252:  35%|███▌      | 10500/30000 [13:10:02<2:32:35,  2.13it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0252:  35%|███▌      | 10500/30000 [13:10:02<2:32:35,  2.13it/s, GPU:  73% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0291:  35%|███▌      | 10600/30000 [13:11:05<4:04:13,  1.32it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0350:  35%|███▌      | 10600/30000 [13:11:06<4:04:13,  1.32it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0350:  35%|███▌      | 10600/30000 [13:11:06<4:04:13,  1.32it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0292:  36%|███▌      | 10700/30000 [13:12:09<3:25:04,  1.57it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0320:  36%|███▌      | 10700/30000 [13:12:09<3:25:04,  1.57it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0320:  36%|███▌      | 10700/30000 [13:12:09<3:25:04,  1.57it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0298:  36%|███▌      | 10800/30000 [13:13:12<3:08:40,  1.70it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0233:  36%|███▌      | 10800/30000 [13:13:12<3:08:40,  1.70it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0233:  36%|███▌      | 10800/30000 [13:13:12<3:08:40,  1.70it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0328:  36%|███▋      | 10900/30000 [13:14:16<4:07:53,  1.28it/s, GPU:  77% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0355:  36%|███▋      | 10900/30000 [13:14:17<4:07:53,  1.28it/s, GPU:  77% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0355:  36%|███▋      | 10900/30000 [13:14:17<4:07:53,  1.28it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0335:  37%|███▋      | 11000/30000 [13:15:20<3:38:03,  1.45it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0313:  37%|███▋      | 11000/30000 [13:15:20<3:38:03,  1.45it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0313:  37%|███▋      | 11000/30000 [13:15:20<3:38:03,  1.45it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0293:  37%|███▋      | 11100/30000 [13:16:24<3:11:09,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0267:  37%|███▋      | 11100/30000 [13:16:24<3:11:09,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0267:  37%|███▋      | 11100/30000 [13:16:24<3:11:09,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0419:  37%|███▋      | 11200/30000 [13:17:27<2:23:16,  2.19it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0393:  37%|███▋      | 11200/30000 [13:17:28<2:23:16,  2.19it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0393:  37%|███▋      | 11200/30000 [13:17:28<2:23:16,  2.19it/s, GPU:  19% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0323:  38%|███▊      | 11300/30000 [13:18:32<3:48:15,  1.37it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0283:  38%|███▊      | 11300/30000 [13:18:32<3:48:15,  1.37it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0283:  38%|███▊      | 11300/30000 [13:18:32<3:48:15,  1.37it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0311:  38%|███▊      | 11400/30000 [13:19:35<3:10:15,  1.63it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0302:  38%|███▊      | 11400/30000 [13:19:35<3:10:15,  1.63it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0302:  38%|███▊      | 11400/30000 [13:19:35<3:10:15,  1.63it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0271:  38%|███▊      | 11500/30000 [13:20:38<3:01:21,  1.70it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0301:  38%|███▊      | 11500/30000 [13:20:38<3:01:21,  1.70it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0301:  38%|███▊      | 11500/30000 [13:20:38<3:01:21,  1.70it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0281:  39%|███▊      | 11600/30000 [13:21:42<4:02:38,  1.26it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0331:  39%|███▊      | 11600/30000 [13:21:42<4:02:38,  1.26it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0331:  39%|███▊      | 11600/30000 [13:21:42<4:02:38,  1.26it/s, GPU:  98% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0282:  39%|███▉      | 11700/30000 [13:22:45<3:20:58,  1.52it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0299:  39%|███▉      | 11700/30000 [13:22:45<3:20:58,  1.52it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0299:  39%|███▉      | 11700/30000 [13:22:45<3:20:58,  1.52it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0345:  39%|███▉      | 11800/30000 [13:23:48<3:04:18,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0289:  39%|███▉      | 11800/30000 [13:23:49<3:04:18,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0289:  39%|███▉      | 11800/30000 [13:23:49<3:04:18,  1.65it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0328:  40%|███▉      | 11900/30000 [13:24:51<2:17:51,  2.19it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0281:  40%|███▉      | 11900/30000 [13:24:53<2:17:51,  2.19it/s, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0281:  40%|███▉      | 11900/30000 [13:24:53<2:17:51,  2.19it/s, GPU:  77% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0311:  40%|████      | 12000/30000 [15:41:38<12217:39:46, 2443.53s/it, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0275:  40%|████      | 12000/30000 [15:41:39<12217:39:46, 2443.53s/it, GPU: 100% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0275:  40%|████      | 12000/30000 [15:41:39<12217:39:46, 2443.53s/it, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0306:  40%|████      | 12100/30000 [15:42:43<3:10:30,  1.57it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
loss: 0.0278:  40%|████      | 12100/30000 [15:42:43<3:10:30,  1.57it/s, GPU:  99% | VRAM: 37.7/39.5GB (95.6%)]
